timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,tip_mach,cl,cd,source_file,t_s
2025-12-09 14:53:46.048441,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.879834
2025-12-09 14:53:46.159686,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,11.991079
2025-12-09 14:53:46.270101,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.101494
2025-12-09 14:53:46.398126,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.229519
2025-12-09 14:53:46.509864,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.341257
2025-12-09 14:53:46.606266,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.437659
2025-12-09 14:53:46.717157,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.54855
2025-12-09 14:53:46.829774,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.661167
2025-12-09 14:53:46.941191,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.772584
2025-12-09 14:53:47.036475,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.867868
2025-12-09 14:53:47.147932,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,12.979325
2025-12-09 14:53:47.275150,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.106543
2025-12-09 14:53:47.411579,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.242972
2025-12-09 14:53:47.529978,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.361371
2025-12-09 14:53:47.641642,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.473035
2025-12-09 14:53:47.737569,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.568962
2025-12-09 14:53:47.848478,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.679871
2025-12-09 14:53:47.961011,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.792404
2025-12-09 14:53:48.071584,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,13.902977
2025-12-09 14:53:48.184659,2000.0,15.0,4,734.6446007688319,375.49851127148185,19.19278856562962,935.3785570250528,1.9564514338052617,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.016052
2025-12-09 14:53:48.325312,2000.0,15.0,5,918.30575096104,469.37313908935226,19.192788565629623,1169.2231962813164,1.9564514338052623,104.71975511965977,0.3053054085121276,1.5707963267948966,0.0100096189432334,simulation_20251209_145334.csv,14.156705
