timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,cl,cd
2025-12-08T22:44:39.714724,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:39.820183,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:39.927740,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.031766,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.154028,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.254766,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.359351,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.460271,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.579439,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.689435,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.802626,5000,0,1,0.0,1172.305213992817,0.0,0.0,0.0,261.79938779914943,0.0,0.008
2025-12-08T22:44:40.918330,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.024361,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.137037,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.248947,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.344638,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.455834,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.552352,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.664169,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
2025-12-08T22:44:41.759494,5000,8,1,632.7984225661121,1257.4548061792193,4.936759949437736,805.7039754572057,0.5032375075879445,261.79938779914943,0.8659402920896005,0.008581074560925217
